path,class,tissue,label_binary
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1569.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4682.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4669.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2188.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2647.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca296.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2274.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2602.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca742.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca73.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4705.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2486.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2333.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3046.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1789.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4171.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2813.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1382.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1562.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2429.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca30.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2995.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca533.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2335.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2564.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3230.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3324.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3602.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1132.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1607.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2133.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca924.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1009.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2649.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3922.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2340.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3453.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4316.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2280.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca643.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca634.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1657.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2106.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca247.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4541.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2088.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3940.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca274.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1497.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1440.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3665.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3095.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2975.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3757.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1590.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3135.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3000.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4837.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2051.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1117.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1422.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3901.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2263.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3588.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca552.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca721.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3542.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1257.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2681.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3801.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4261.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca308.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca93.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2455.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1894.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2621.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3377.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca820.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4180.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca847.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4519.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2896.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3739.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1373.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1879.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3174.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1453.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4736.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4829.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4546.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1371.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4732.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2063.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1435.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1802.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1723.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1499.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4441.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2076.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4827.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4651.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2162.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2999.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4152.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4288.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca781.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3704.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2883.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2968.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3731.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4525.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2143.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca126.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca843.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1225.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca392.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1313.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2067.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2764.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1379.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca108.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4355.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3010.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1601.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3735.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1021.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1385.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1613.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca515.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca455.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca417.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2386.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2827.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3007.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4707.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3910.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1227.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1925.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4952.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4419.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4879.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3257.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3061.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca219.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2394.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca681.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1282.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2116.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3203.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2419.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca661.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3803.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1060.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1772.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3477.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2468.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2484.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4473.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3795.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1966.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca460.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1707.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3343.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4266.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2908.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2686.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1729.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1347.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3593.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2056.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3877.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca336.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2214.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1368.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4790.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1097.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca995.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4085.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3527.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3333.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3551.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3133.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca211.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2930.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca977.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1538.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca229.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca996.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1483.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1648.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4969.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2684.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca356.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2847.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3615.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3027.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca452.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1158.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca360.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4304.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1070.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3303.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca255.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2454.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2488.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3094.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca650.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1198.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca1082.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3347.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4042.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca4973.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2256.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca716.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2161.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca2947.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca3644.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca430.jpeg,lung_aca,lung,1
..\..\data\lc25000\lung_colon_image_set\lung_image_sets\lung_aca\lungaca173.jpeg,lung_aca,lung,1
